,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,CLM_AMT,CLM_COUNT,EXPOSURE
140,515204929,0,1947-01-20,52.0,0,8.0,89000.0,No,244000.0,Yes,M,Masters,Lawyer,14,Private,13630,1,Minivan,no,No,4,17.0,Highly Urban/ Urban,0,0,1.0
141,711833264,1,1961-04-25,38.0,1,12.0,38000.0,No,173000.0,Yes,F,Below High Sc,Clerical,36,Private,5260,7,SUV,no,No,0,1.0,Highly Urban/ Urban,8671,3,0.882
142,818910510,0,1958-04-08,41.0,2,15.0,23000.0,No,147000.0,Yes,M,High School,Blue Collar,10,Private,7930,1,Pickup,no,No,1,1.0,Highly Urban/ Urban,6287,7,1.0
143,243016778,0,1962-01-20,37.0,0,16.0,43000.0,No,159000.0,Yes,F,Bachelors,Blue Collar,29,Private,23640,1,SUV,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
144,456565450,0,1950-11-22,48.0,0,10.0,49000.0,No,220000.0,Yes,M,Bachelors,Manager,24,Private,11220,9,Pickup,yes,No,1,1.0,Highly Urban/ Urban,0,0,1.0
145,693628088,0,1952-01-16,47.0,0,12.0,64000.0,No,202000.0,Yes,M,High School,Clerical,26,Private,25100,18,Minivan,no,No,3,9.0,Highly Urban/ Urban,0,0,1.0
146,735552551,0,1957-11-19,41.0,0,12.0,110000.0,No,335000.0,Yes,M,Masters,Unknown,21,Commercial,16640,1,Van,yes,No,2,14.0,Highly Urban/ Urban,3524,1,0.087
147,504537312,0,1950-03-17,49.0,0,12.0,54000.0,No,,No,F,Bachelors,Professional,5,Private,12360,4,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
148,82973186,0,1958-07-05,41.0,0,6.0,13000.0,No,,No,M,Below High Sc,Clerical,5,Private,7500,1,Minivan,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
149,568473723,0,1952-09-26,47.0,0,12.0,104000.0,No,265000.0,Yes,M,Masters,Unknown,40,Commercial,36120,4,Panel Truck,yes,No,0,11.0,Highly Urban/ Urban,0,0,0.288
150,363126949,0,1969-08-03,30.0,2,,26000.0,No,165000.0,Yes,F,High School,Clerical,68,Private,23610,4,SUV,no,No,1,1.0,Highly Rural/ Rural,0,0,1.0
151,411375726,0,1955-04-05,44.0,1,,67000.0,No,221000.0,Yes,F,Masters,Lawyer,49,Private,20210,1,Minivan,no,No,0,16.0,Highly Rural/ Rural,0,0,1.0
152,789568994,0,1953-06-16,46.0,0,10.0,105000.0,No,307000.0,No,F,Bachelors,Professional,40,Private,16080,13,SUV,no,No,0,7.0,Highly Urban/ Urban,0,0,1.0
153,927823143,0,1950-01-02,49.0,0,6.0,90000.0,No,,No,F,Bachelors,Professional,37,Private,18160,7,SUV,no,No,4,9.0,Highly Urban/ Urban,0,0,1.0
154,453867386,0,1966-04-11,33.0,1,12.0,111000.0,No,321000.0,Yes,F,Masters,Unknown,35,Commercial,28180,1,Van,no,No,3,4.0,Highly Urban/ Urban,0,0,0.54
155,747049542,1,1965-06-21,34.0,3,12.0,29000.0,No,143000.0,Yes,F,Below High Sc,Clerical,12,Private,22560,1,Minivan,no,No,1,,Highly Urban/ Urban,0,0,0.453
156,1307371,0,1955-08-08,44.0,0,14.0,45000.0,No,205000.0,Yes,F,Masters,Unknown,5,Commercial,19800,4,Pickup,no,No,4,9.0,Highly Urban/ Urban,0,0,0.033
157,237786417,1,1956-01-20,43.0,2,11.0,76000.0,Yes,,No,F,Bachelors,Professional,52,Private,19750,4,SUV,no,Yes,0,,Highly Urban/ Urban,1807,3,1.0
158,179968769,0,1936-12-03,62.0,0,6.0,108000.0,No,,No,F,PhD,Lawyer,54,Private,18470,3,SUV,no,No,0,15.0,Highly Urban/ Urban,0,0,1.0
159,180832267,0,1957-01-18,42.0,0,0.0,0.0,No,,No,M,Below High Sc,Student,47,Commercial,5700,11,Pickup,yes,No,5,1.0,Highly Urban/ Urban,10594,3,0.864
160,328154114,0,1963-08-20,36.0,2,12.0,25000.0,Yes,,No,F,High School,Clerical,38,Private,11160,1,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
161,316724150,0,1951-12-24,47.0,0,11.0,19000.0,No,116000.0,Yes,M,Masters,Lawyer,24,Private,12800,7,Minivan,no,No,0,14.0,Highly Urban/ Urban,0,0,1.0
162,582086109,0,1948-11-30,50.0,0,14.0,,No,147000.0,Yes,M,High School,Clerical,11,Commercial,17300,13,Van,yes,No,0,7.0,Highly Urban/ Urban,0,0,1.0
163,680425927,0,1948-02-07,51.0,0,9.0,50000.0,No,187000.0,No,M,High School,Blue Collar,32,Commercial,11620,1,Pickup,no,Yes,0,1.0,Highly Urban/ Urban,0,0,1.0
164,541204921,0,1953-09-08,46.0,0,8.0,74000.0,No,246000.0,Yes,F,Masters,Lawyer,43,Private,20240,4,Sports Car,no,No,0,16.0,Highly Rural/ Rural,0,0,0.825
165,329922821,0,1949-02-18,50.0,0,14.0,73000.0,No,255000.0,Yes,F,High School,Manager,60,Private,20010,1,Minivan,no,No,4,8.0,Highly Urban/ Urban,0,0,1.0
166,271813109,0,1956-09-18,43.0,2,15.0,50000.0,Yes,,No,F,Masters,Lawyer,35,Private,13130,1,SUV,no,No,4,20.0,Highly Urban/ Urban,6158,4,0.18
167,394642738,1,1960-02-28,39.0,1,16.0,12000.0,No,,Yes,F,Below High Sc,Student,28,Commercial,15760,4,Pickup,no,Yes,4,1.0,Highly Urban/ Urban,4887,2,0.363
168,93412915,0,1956-07-03,43.0,3,14.0,48000.0,No,209000.0,Yes,F,High School,Blue Collar,50,Commercial,14530,12,Sports Car,no,No,5,1.0,Highly Urban/ Urban,0,0,1.0
169,531912267,0,1939-03-13,60.0,3,18.0,79000.0,No,236000.0,Yes,F,Masters,Lawyer,40,Private,20350,6,SUV,no,No,0,15.0,Highly Urban/ Urban,5147,1,0.888
170,753941980,0,1944-03-07,55.0,0,0.0,0.0,No,,No,M,Below High Sc,Student,33,Private,7000,4,Pickup,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
171,116801717,0,1959-05-21,40.0,0,10.0,79000.0,No,229000.0,No,F,Bachelors,Manager,36,Private,5500,10,SUV,no,No,6,10.0,Highly Urban/ Urban,0,0,1.0
172,56874449,0,1960-04-28,39.0,0,6.0,77000.0,No,211000.0,Yes,F,Bachelors,Clerical,49,Private,9570,7,Sports Car,no,No,1,13.0,Highly Urban/ Urban,0,0,1.0
173,426760177,0,1949-12-18,49.0,0,,38000.0,No,133000.0,Yes,M,Masters,Lawyer,5,Private,10230,4,Pickup,yes,No,0,17.0,Highly Urban/ Urban,0,0,1.0
174,632192290,0,1961-10-27,38.0,0,14.0,26000.0,No,110000.0,Yes,M,High School,Clerical,29,Private,8490,6,Pickup,yes,No,1,12.0,Highly Urban/ Urban,0,0,1.0
175,293412653,0,1957-11-08,42.0,0,12.0,48000.0,No,180000.0,Yes,M,Masters,Professional,31,Private,11940,7,Pickup,yes,No,6,18.0,Highly Urban/ Urban,0,0,1.0
176,285566265,0,1957-03-05,42.0,0,10.0,123000.0,No,306000.0,No,F,Masters,Manager,16,Private,24930,4,Minivan,no,No,3,14.0,Highly Urban/ Urban,0,0,1.0
177,461573915,0,1950-02-04,49.0,0,8.0,22000.0,No,124000.0,Yes,F,Below High Sc,Clerical,24,Commercial,21990,11,Pickup,no,No,1,1.0,Highly Urban/ Urban,0,0,1.0
178,735267214,1,1963-08-04,36.0,1,12.0,51000.0,Yes,,No,F,Masters,Manager,26,Private,10170,7,SUV,no,No,7,14.0,Highly Urban/ Urban,0,0,1.0
179,225215551,0,1965-05-18,34.0,1,10.0,24000.0,Yes,,No,M,High School,Clerical,35,Commercial,12180,7,Pickup,yes,No,0,7.0,Highly Urban/ Urban,0,0,1.0
180,715988300,0,1950-09-23,49.0,0,0.0,0.0,No,80000.0,Yes,F,PhD,Home Maker,29,Private,18110,7,SUV,no,No,1,1.0,Highly Urban/ Urban,0,0,1.0
181,473135731,0,1947-01-09,52.0,0,12.0,36000.0,No,156000.0,Yes,M,High School,Clerical,39,Private,6040,10,Minivan,yes,No,0,1.0,Highly Urban/ Urban,0,0,0.264
182,754422565,0,1949-05-14,50.0,0,11.0,129000.0,No,,No,M,PhD,Doctor,37,Private,21200,4,Van,yes,No,0,,Highly Urban/ Urban,0,0,1.0
183,264474096,0,1946-08-17,53.0,0,12.0,,No,,No,F,Below High Sc,Clerical,16,Private,11650,10,SUV,no,No,2,7.0,Highly Urban/ Urban,0,0,0.519
184,683378483,0,1944-05-16,55.0,0,14.0,55000.0,No,162000.0,Yes,M,Bachelors,Blue Collar,45,Commercial,27890,4,Panel Truck,no,No,0,14.0,Highly Rural/ Rural,0,0,1.0
185,986629118,1,1959-01-14,40.0,2,12.0,35000.0,No,141000.0,Yes,F,Below High Sc,Blue Collar,30,Private,9740,7,SUV,no,No,8,1.0,Highly Urban/ Urban,0,0,1.0
186,925227514,0,1958-11-23,40.0,4,15.0,48000.0,Yes,186000.0,No,F,Bachelors,Clerical,21,Private,18120,8,Minivan,no,No,0,8.0,Highly Urban/ Urban,0,0,1.0
187,437239046,0,1954-03-16,45.0,2,12.0,65000.0,No,211000.0,Yes,F,Masters,Lawyer,21,Private,12490,1,SUV,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
188,493235037,0,1919-07-04,80.0,2,23.0,98000.0,No,389000.0,Yes,M,Bachelors,Professional,14,Private,15920,13,Minivan,yes,No,2,10.0,Highly Urban/ Urban,0,0,1.0
189,503906420,0,1951-04-03,48.0,0,10.0,40000.0,No,160000.0,Yes,M,High School,Blue Collar,48,Commercial,8460,10,Pickup,yes,No,6,1.0,Highly Urban/ Urban,0,0,1.0
190,931284804,0,1962-07-09,37.0,0,11.0,,No,,No,M,High School,Student,69,Private,14130,1,Minivan,yes,No,1,,Highly Rural/ Rural,0,0,1.0
191,384628643,0,1959-10-21,40.0,0,11.0,50000.0,No,,No,F,Below High Sc,Clerical,52,Private,10500,6,Sports Car,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
192,919341680,0,1973-01-12,26.0,3,9.0,33000.0,No,104000.0,Yes,M,Bachelors,Blue Collar,37,Commercial,7690,10,Pickup,no,No,2,16.0,Highly Urban/ Urban,2214,3,1.0
193,122722410,0,1954-10-04,45.0,0,11.0,61000.0,No,,No,F,Bachelors,Manager,31,Private,24260,4,Minivan,no,No,0,18.0,Highly Urban/ Urban,0,0,1.0
194,138562850,0,1953-02-05,46.0,0,7.0,27000.0,No,135000.0,Yes,F,Below High Sc,Clerical,43,Private,15080,6,SUV,no,Yes,4,1.0,Highly Urban/ Urban,0,0,1.0
195,582602737,0,1957-01-14,42.0,0,12.0,136000.0,No,,No,F,PhD,Doctor,45,Private,13160,1,Sports Car,no,No,0,17.0,Highly Urban/ Urban,6087,5,0.423
196,349219108,0,1963-10-19,36.0,0,7.0,70000.0,No,212000.0,Yes,F,Bachelors,Professional,55,Private,14960,6,Minivan,no,No,5,4.0,Highly Urban/ Urban,0,0,1.0
197,197076194,0,1954-07-04,45.0,3,15.0,24000.0,Yes,,No,F,High School,Home Maker,9,Commercial,34510,7,Van,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
198,751811972,0,1947-10-23,52.0,0,11.0,116000.0,No,327000.0,No,F,Bachelors,Professional,28,Private,21660,6,Sports Car,no,No,0,11.0,Highly Rural/ Rural,0,0,1.0
199,345771306,0,1958-09-13,41.0,0,8.0,55000.0,No,,No,M,High School,Clerical,17,Commercial,31390,1,Panel Truck,yes,No,3,1.0,Highly Rural/ Rural,0,0,1.0
200,164734443,0,1963-06-23,36.0,0,14.0,28000.0,No,130000.0,Yes,F,Below High Sc,Clerical,37,Private,11300,10,Sports Car,no,No,4,7.0,Highly Urban/ Urban,0,0,1.0
201,449363369,0,1943-03-31,56.0,0,0.0,0.0,No,103000.0,Yes,F,Bachelors,Home Maker,29,Private,27890,13,SUV,no,No,0,9.0,Highly Urban/ Urban,0,0,1.0
202,699382604,1,1946-04-25,53.0,1,0.0,0.0,No,,Yes,F,Below High Sc,Student,34,Private,1500,10,Sports Car,no,No,2,7.0,Highly Rural/ Rural,0,0,1.0
203,270402636,0,1960-01-06,39.0,0,12.0,33000.0,No,170000.0,No,F,High School,Clerical,12,Private,1500,6,SUV,no,No,0,7.0,Highly Urban/ Urban,3894,4,1.0
204,847568213,0,1961-09-08,38.0,0,11.0,33000.0,No,185000.0,Yes,F,Bachelors,Professional,31,Private,11530,13,SUV,no,No,0,9.0,Highly Rural/ Rural,0,0,0.432
205,581342206,1,1954-06-18,45.0,3,0.0,0.0,Yes,,No,M,High School,Home Maker,36,Private,16510,4,Minivan,no,Yes,0,1.0,Highly Urban/ Urban,2659,4,1.0
206,586056136,0,1953-10-16,46.0,0,14.0,25000.0,No,176000.0,Yes,F,High School,Home Maker,73,Private,8560,10,Sports Car,no,No,0,9.0,Highly Rural/ Rural,0,0,1.0
207,621465072,0,1956-02-09,43.0,2,16.0,33000.0,No,201000.0,Yes,M,Below High Sc,Clerical,49,Private,5800,10,Minivan,yes,No,1,5.0,Highly Urban/ Urban,0,0,1.0
208,658489952,1,1945-02-11,54.0,1,0.0,0.0,Yes,,No,F,Bachelors,Home Maker,21,Private,18820,6,SUV,no,No,6,9.0,Highly Urban/ Urban,0,0,0.912
209,830855632,0,1944-02-17,55.0,0,16.0,163000.0,No,432000.0,Yes,M,Masters,Unknown,44,Commercial,23320,10,Panel Truck,no,No,3,19.0,Highly Urban/ Urban,0,0,1.0
210,159680310,0,1938-10-20,61.0,0,10.0,58000.0,No,227000.0,Yes,F,Below High Sc,Blue Collar,37,Private,13420,1,Sports Car,no,No,3,1.0,Highly Rural/ Rural,0,0,1.0
211,444239590,0,1949-07-26,50.0,0,7.0,73000.0,No,241000.0,No,M,Masters,Lawyer,38,Private,18720,7,Van,no,No,2,19.0,Highly Rural/ Rural,0,0,1.0
212,34434267,0,1936-12-20,62.0,0,12.0,22000.0,No,185000.0,No,F,High School,Clerical,24,Private,17880,7,Sports Car,no,No,5,1.0,Highly Urban/ Urban,3705,6,1.0
213,416505182,0,1946-09-07,53.0,0,15.0,84000.0,No,265000.0,Yes,F,Bachelors,Manager,36,Private,9930,4,SUV,no,No,3,5.0,Highly Urban/ Urban,6693,1,1.0
214,642987359,0,1947-05-15,52.0,0,12.0,25000.0,No,167000.0,Yes,M,High School,Blue Collar,59,Commercial,10350,14,Minivan,yes,No,0,,Highly Urban/ Urban,0,0,1.0
215,930929206,0,1945-07-24,54.0,0,15.0,108000.0,No,279000.0,Yes,F,Bachelors,Manager,45,Commercial,27020,7,Pickup,no,No,0,6.0,Highly Urban/ Urban,0,0,1.0
216,23391155,0,1946-02-19,53.0,1,13.0,53000.0,No,165000.0,Yes,F,Bachelors,Professional,41,Private,24160,9,Minivan,no,No,0,13.0,Highly Rural/ Rural,0,0,1.0
217,922808394,0,1948-11-03,51.0,0,15.0,76000.0,No,258000.0,Yes,F,Masters,Lawyer,7,Private,25450,6,SUV,no,No,5,,Highly Urban/ Urban,0,0,0.795
218,391760011,0,1960-07-01,39.0,2,12.0,60000.0,No,197000.0,Yes,M,High School,Blue Collar,42,Commercial,7470,7,Pickup,no,No,0,1.0,Highly Rural/ Rural,0,0,0.594
219,987326546,0,1960-12-08,38.0,0,12.0,91000.0,No,252000.0,Yes,F,Masters,Lawyer,38,Private,13740,4,Minivan,no,No,0,15.0,Highly Rural/ Rural,0,0,1.0
220,381161377,0,1957-07-09,42.0,0,10.0,43000.0,No,209000.0,No,M,Below High Sc,Blue Collar,48,Commercial,10020,13,Pickup,yes,No,0,1.0,Highly Urban/ Urban,4380,4,1.0
221,382476479,0,1968-08-29,31.0,2,14.0,31000.0,Yes,,No,F,High School,Clerical,41,Private,12930,13,Sports Car,no,Yes,0,7.0,Highly Urban/ Urban,1826,2,0.477
222,841940867,0,1955-06-22,44.0,0,4.0,146000.0,No,357000.0,Yes,M,Masters,Unknown,51,Commercial,6720,4,Pickup,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
223,754620325,0,1958-05-13,41.0,2,0.0,0.0,Yes,54000.0,No,F,Masters,Home Maker,18,Private,32090,6,Minivan,no,No,0,17.0,Highly Rural/ Rural,0,0,1.0
224,112683646,3,1963-03-29,36.0,4,0.0,,No,,Yes,F,High School,Student,54,Private,1500,4,SUV,no,No,5,10.0,Highly Urban/ Urban,6716,5,1.0
225,940500522,0,1951-11-12,48.0,1,10.0,85000.0,No,309000.0,Yes,F,Bachelors,Manager,35,Private,15060,7,SUV,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
226,934739805,0,1950-06-18,49.0,0,13.0,59000.0,No,162000.0,Yes,F,High School,Professional,18,Private,12310,1,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
227,819642529,1,1953-11-28,45.0,2,17.0,111000.0,No,288000.0,Yes,F,Masters,Lawyer,46,Private,24600,1,Van,no,Yes,2,10.0,Highly Urban/ Urban,4644,2,1.0
228,810723697,0,1952-09-08,47.0,0,10.0,82000.0,No,233000.0,No,M,High School,Professional,25,Private,14390,1,Minivan,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
229,457987162,0,1958-03-16,41.0,0,10.0,98000.0,No,,No,F,Bachelors,Home Maker,43,Private,26250,8,Pickup,no,No,0,6.0,Highly Rural/ Rural,0,0,1.0
230,601891328,0,1954-06-22,45.0,3,,1000.0,No,,Yes,F,High School,Student,10,Commercial,6120,10,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
231,62418137,0,1946-05-21,53.0,0,15.0,114000.0,No,307000.0,Yes,F,High School,Manager,25,Private,22920,10,Pickup,no,No,0,8.0,Highly Urban/ Urban,0,0,1.0
232,312200998,0,1948-05-24,51.0,0,13.0,81000.0,No,256000.0,Yes,F,High School,Professional,27,Private,25700,1,Van,no,No,0,1.0,Highly Urban/ Urban,0,0,0.708
233,441643202,0,1948-08-02,51.0,1,12.0,94000.0,No,328000.0,Yes,F,Masters,Lawyer,44,Private,6900,3,Sports Car,no,No,0,1.0,Highly Urban/ Urban,0,0,0.987
234,378763891,0,1963-10-17,36.0,3,11.0,50000.0,Yes,253000.0,No,M,Masters,Unknown,37,Commercial,42550,1,Panel Truck,yes,Yes,0,20.0,Highly Urban/ Urban,53571,4,1.0
235,528728477,0,1955-12-21,43.0,0,12.0,,No,179000.0,No,F,Bachelors,Manager,55,Private,8160,1,SUV,no,No,0,6.0,Highly Urban/ Urban,0,0,1.0
236,792196051,0,1956-04-13,43.0,0,11.0,,No,210000.0,Yes,F,High School,Blue Collar,32,Commercial,13160,13,Minivan,no,Yes,3,1.0,Highly Urban/ Urban,0,0,1.0
237,58776285,0,1946-02-28,53.0,0,13.0,25000.0,No,108000.0,Yes,F,Below High Sc,Home Maker,31,Private,13850,1,SUV,no,No,0,7.0,Highly Urban/ Urban,4257,1,1.0
238,273369457,0,1959-05-06,40.0,0,7.0,95000.0,No,,No,M,Masters,Unknown,34,Commercial,24220,4,Panel Truck,no,No,3,14.0,Highly Urban/ Urban,0,0,0.813
239,321756880,0,1968-04-22,31.0,3,14.0,26000.0,No,117000.0,Yes,F,Below High Sc,Clerical,58,Private,14030,3,SUV,no,No,0,5.0,Highly Rural/ Rural,4277,4,0.708
240,720467228,0,1967-08-23,32.0,3,13.0,31000.0,Yes,111000.0,No,F,High School,Clerical,9,Private,7800,4,SUV,no,Yes,0,8.0,Highly Urban/ Urban,2832,3,0.24
241,272574318,0,1940-11-21,58.0,0,12.0,132000.0,No,,No,F,PhD,Doctor,40,Private,14870,1,SUV,no,No,2,14.0,Highly Urban/ Urban,19597,4,0.153
242,170341954,0,1950-08-29,49.0,1,15.0,90000.0,No,262000.0,Yes,M,Masters,Professional,23,Commercial,6400,10,Pickup,yes,No,0,23.0,Highly Urban/ Urban,0,0,1.0
243,589266751,0,1949-03-08,50.0,0,14.0,91000.0,No,296000.0,No,F,Masters,Lawyer,40,Private,23260,17,Van,no,No,0,18.0,Highly Urban/ Urban,0,0,0.471
244,82438997,0,1953-12-14,45.0,2,12.0,62000.0,Yes,203000.0,No,M,High School,Blue Collar,39,Commercial,12240,7,Minivan,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
245,290532681,0,1953-03-06,46.0,0,5.0,109000.0,No,337000.0,Yes,F,Masters,Manager,39,Private,12070,3,SUV,no,No,0,17.0,Highly Urban/ Urban,0,0,1.0
246,775565803,0,1952-08-01,47.0,0,12.0,95000.0,No,254000.0,No,M,High School,Manager,43,Commercial,21070,1,Van,no,No,1,13.0,Highly Urban/ Urban,0,0,1.0
247,406716758,1,1955-12-28,43.0,2,16.0,72000.0,No,288000.0,Yes,M,Bachelors,Blue Collar,40,Commercial,23190,1,Minivan,yes,No,0,7.0,Highly Urban/ Urban,0,0,0.282
248,75059545,0,1958-09-02,41.0,0,12.0,81000.0,No,,No,F,Bachelors,Professional,29,Private,26480,11,Sports Car,no,No,5,8.0,Highly Urban/ Urban,0,0,1.0
249,390391019,0,1951-02-07,48.0,0,11.0,140000.0,No,336000.0,No,F,PhD,Unknown,47,Commercial,28380,10,Pickup,no,No,2,17.0,Highly Urban/ Urban,0,0,1.0
250,92266258,0,1960-05-05,39.0,0,11.0,19000.0,No,174000.0,No,M,High School,Professional,22,Commercial,10950,13,Pickup,yes,No,0,8.0,Highly Rural/ Rural,0,0,1.0
251,968152368,0,1950-10-22,49.0,0,0.0,0.0,No,,No,F,High School,Home Maker,55,Private,19810,7,Minivan,no,No,1,1.0,Highly Rural/ Rural,0,0,1.0
252,320606745,0,1954-04-22,45.0,0,,20000.0,No,130000.0,Yes,F,Below High Sc,Clerical,14,Private,7990,1,Sports Car,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
253,763546349,0,1963-02-02,36.0,0,,5000.0,No,99000.0,Yes,F,Masters,Lawyer,35,Private,7080,6,SUV,no,No,5,17.0,Highly Urban/ Urban,0,0,0.234
254,484098012,1,1940-11-17,59.0,1,12.0,119000.0,Yes,,No,F,Masters,Manager,26,Commercial,24130,13,Pickup,no,No,0,16.0,Highly Urban/ Urban,2738,4,1.0
255,718072463,0,1938-12-19,60.0,0,13.0,90000.0,No,224000.0,Yes,M,Masters,Unknown,5,Commercial,11380,4,Pickup,yes,No,0,15.0,Highly Urban/ Urban,0,0,0.561
256,638536907,0,1950-07-29,49.0,0,15.0,107000.0,No,333000.0,Yes,F,Bachelors,Professional,12,Private,19840,3,SUV,no,No,0,,Highly Urban/ Urban,0,0,0.369
257,334788395,0,1954-06-02,45.0,2,13.0,37000.0,No,165000.0,Yes,F,High School,Clerical,32,Private,6200,6,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
258,645904097,0,1965-09-01,34.0,2,13.0,28000.0,Yes,,No,M,Below High Sc,Blue Collar,38,Commercial,12250,4,Minivan,yes,No,6,5.0,Highly Rural/ Rural,0,0,1.0
259,281496208,0,1941-11-22,57.0,0,14.0,8000.0,No,,Yes,M,Below High Sc,Student,5,Private,7200,4,Pickup,yes,No,0,,Highly Urban/ Urban,1146,4,0.498
260,330583611,0,1966-10-29,33.0,1,11.0,86000.0,Yes,241000.0,No,M,Bachelors,Professional,81,Private,13420,17,Minivan,no,No,1,5.0,Highly Rural/ Rural,0,0,1.0
261,469933313,0,1947-04-21,52.0,0,12.0,42000.0,No,,No,M,High School,Blue Collar,61,Commercial,22280,3,Minivan,no,No,1,12.0,Highly Urban/ Urban,0,0,1.0
262,729998807,0,1946-06-30,53.0,0,13.0,38000.0,No,,Yes,F,High School,Clerical,19,Private,16020,4,SUV,no,No,0,10.0,Highly Urban/ Urban,0,0,0.768
263,190155317,0,1942-05-10,57.0,0,8.0,,No,262000.0,Yes,F,Bachelors,Blue Collar,41,Commercial,32530,1,Minivan,no,No,2,9.0,Highly Urban/ Urban,0,0,1.0
264,160311489,0,1962-06-23,37.0,0,11.0,116000.0,No,,No,F,Bachelors,Home Maker,40,Private,16800,17,SUV,no,No,3,9.0,Highly Urban/ Urban,0,0,0.015
265,13754425,0,1954-08-01,45.0,2,,89000.0,No,240000.0,Yes,M,Bachelors,Manager,30,Private,14950,10,Minivan,yes,No,0,8.0,Highly Urban/ Urban,0,0,1.0
266,314329596,0,1960-12-22,38.0,0,8.0,93000.0,No,,No,M,Bachelors,Professional,57,Private,15120,1,Minivan,yes,No,0,4.0,Highly Rural/ Rural,0,0,0.318
267,119788926,0,1963-06-25,36.0,3,7.0,30000.0,Yes,,No,F,Below High Sc,Clerical,32,Private,8070,6,SUV,no,No,0,7.0,Highly Urban/ Urban,0,0,0.033
268,335706802,0,1947-12-26,51.0,0,12.0,4000.0,No,120000.0,Yes,M,High School,Student,5,Commercial,11180,10,Pickup,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
269,196318853,1,1960-03-01,39.0,2,15.0,61000.0,Yes,,No,M,Masters,Manager,6,Commercial,21770,6,Van,yes,Yes,0,12.0,Highly Urban/ Urban,4658,4,1.0
270,944419063,0,1948-01-03,51.0,0,13.0,32000.0,No,195000.0,No,F,Below High Sc,Blue Collar,46,Private,2600,6,SUV,no,Yes,2,6.0,Highly Rural/ Rural,0,0,1.0
271,870743869,2,1959-08-14,40.0,3,14.0,20000.0,Yes,138000.0,No,F,Below High Sc,Blue Collar,5,Private,8260,6,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
272,17880810,0,1945-08-20,54.0,0,11.0,45000.0,No,149000.0,No,F,Below High Sc,Clerical,83,Private,30260,3,SUV,no,No,0,9.0,Highly Urban/ Urban,5259,3,0.567
273,645000039,0,1964-12-23,34.0,4,14.0,60000.0,Yes,,No,F,Bachelors,Blue Collar,56,Commercial,10880,10,SUV,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
274,594467420,1,1958-01-14,41.0,2,14.0,74000.0,No,248000.0,Yes,F,Masters,Manager,51,Private,13000,10,Sports Car,no,No,0,12.0,Highly Urban/ Urban,0,0,1.0
275,756140580,0,1963-10-16,36.0,0,11.0,80000.0,No,235000.0,Yes,M,Bachelors,Blue Collar,9,Commercial,14860,4,Minivan,yes,No,1,15.0,Highly Urban/ Urban,0,0,1.0
276,605748289,0,1944-06-18,55.0,0,14.0,6000.0,No,,Yes,M,High School,Student,28,Commercial,22770,4,Panel Truck,yes,No,1,1.0,Highly Urban/ Urban,0,0,1.0
277,930282594,1,1954-01-28,45.0,2,0.0,0.0,No,70000.0,Yes,F,Masters,Home Maker,27,Private,14300,1,Minivan,no,No,1,11.0,Highly Urban/ Urban,0,0,0.87
278,128484499,2,1954-01-29,45.0,2,12.0,30000.0,No,128000.0,Yes,M,Below High Sc,Clerical,44,Commercial,7200,4,Pickup,no,Yes,3,8.0,Highly Urban/ Urban,3769,2,1.0
279,901443160,0,1949-02-05,50.0,0,11.0,80000.0,No,,No,F,Masters,Lawyer,17,Private,14520,4,Pickup,no,No,7,11.0,Highly Urban/ Urban,0,0,0.528
280,50629045,1,1954-12-29,44.0,2,15.0,46000.0,No,169000.0,Yes,M,High School,Blue Collar,29,Commercial,10510,1,Pickup,no,No,7,1.0,Highly Urban/ Urban,5733,3,1.0
281,465629484,0,1944-05-11,55.0,0,12.0,56000.0,No,246000.0,Yes,F,Bachelors,Blue Collar,43,Commercial,27400,14,Van,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
282,752931241,0,1955-08-21,44.0,0,8.0,32000.0,No,,No,M,High School,Clerical,68,Private,22450,7,Minivan,yes,No,8,1.0,Highly Urban/ Urban,4363,3,0.264
